d_total,epoch,g_cls,g_fm,g_gan,g_l1,g_perc,g_style,g_total,sec,val_FID,val_LPIPS,val_PSNR,val_SSIM,val_g_l1,val_g_perc,val_g_total
1.4702778562771535,117,0.00037430905926544056,0.0,4.165939199713479,0.12200283557506261,13.084286437625378,0.0,40.095113190929446,1034.0,,,,,,,
1.471878058614984,118,0.0017262650900973682,0.0,4.159235775206996,0.12162469179921709,13.07486042881434,0.0,40.04065826508851,113.8,97.2916030883789,0.4416750462507148,16.81824493408203,0.5215121507644653,0.20552037018404992,10.646046066498911,37.733721747721816
1.4648505767757913,119,0.013079126975375466,0.0,4.182640098892482,0.12213116229833228,13.094841805707038,0.0,40.15589584080519,113.3,,,,,,,
1.4745610696552074,120,0.0003265549420519213,0.0,4.134094527073666,0.12074878985738069,13.048281588913065,0.0,39.890887437668525,113.0,95.92120361328125,0.42466047063130175,16.727174758911133,0.5257496237754822,0.2026582744518804,10.645975306374302,37.504612568899034
1.4732075963927582,121,0.00023113717778330356,0.0,4.121299439563161,0.12040038838718845,13.039212667836551,0.0,39.831987009639235,116.2,,,,,,,
1.4748208590049658,122,0.005843364938566115,0.0,4.127433148633062,0.1206938498117755,13.048664964405836,0.0,39.88611447705632,113.4,93.4041748046875,0.4297113365441552,16.698335647583008,0.5256538391113281,0.20453340954220936,10.602863498113875,37.5683997596045
1.476638892714956,123,0.00022476486268296707,0.0,4.110323787790485,0.11994496107398145,13.02123458564809,0.0,39.748614577065524,112.2,,,,,,,
1.4772527228414485,124,0.00022397473025902184,0.0,4.107070609267834,0.11974865865720584,13.02287077165283,0.0,39.73292885628422,112.7,93.46138000488281,0.4294133547524684,16.667373657226562,0.5258937478065491,0.20182878821626904,10.564818497211403,37.275940051724334
1.477952965592916,125,0.011761568338338253,0.0,4.111391025306904,0.11994914768214247,13.012746068756137,0.0,39.744576553327846,113.6,,,,,,,
1.481079468157439,126,0.0002445229782467395,0.0,4.100318377788088,0.11908279851375692,12.99806455542556,0.0,39.62331596517985,113.6,95.56098175048828,0.42454350827161674,16.643985748291016,0.5248832106590271,0.20253118078305357,10.654044443071978,37.510583348788245
1.480150307042409,127,0.00018133706025845182,0.0,4.07338499337171,0.11871019184622353,12.985596397281748,0.0,39.54157442118214,114.5,,,,,,,
1.4801637397139473,128,0.00018525048595877875,0.0,4.075461751591843,0.1185409309408438,12.97308895862208,0.0,39.505099416834064,114.3,94.07874298095703,0.42863927530363316,16.706758499145508,0.5203943252563477,0.20130469013595795,10.696416461313405,37.49720813350345
1.483792162574498,129,0.00017179589949350442,0.0,4.055191351249155,0.1182552049661764,12.968167748071451,0.0,39.452115035690035,113.7,,,,,,,
1.4832013087198797,130,0.00017064501556147515,0.0,4.060392282177917,0.11808819939440067,12.958985502740978,0.0,39.4255899581234,113.4,93.3504638671875,0.4301620563998076,16.667877197265625,0.5183523297309875,0.20185334361877838,10.794681287100374,37.73763006370302
1.4846720193075922,131,0.00014499724076121254,0.0,4.055380711249546,0.1177484030975441,12.948678293059357,0.0,39.37275454217354,112.6,,,,,,,
1.48688188353471,132,0.00013612262673873816,0.0,4.050276110657548,0.11747864764018924,12.929553681242782,0.0,39.30781139947672,113.0,89.47474670410156,0.42712900100410606,16.64824867248535,0.5165973901748657,0.20294957773855898,10.731872015458377,37.69971025000147
1.4892713264026474,133,0.00011947470000096126,0.0,4.034643251284034,0.1172904049549087,12.92893295372482,0.0,39.27586106705455,113.2,,,,,,,
1.4856969962077857,134,9.988039006701613e-05,0.0,4.02256184262512,0.11691487137129349,12.910806383706827,0.0,39.19746416859922,113.1,89.80622863769531,0.42461412510518254,16.702417373657227,0.516822874546051,0.20324953089557565,10.885007656932448,38.02997778551095
1.4877786700968194,135,7.895114048656109e-05,0.0,4.0257863212475735,0.11677446292169326,12.906347775881269,0.0,39.180517941449594,112.4,,,,,,,
