d_total,epoch,g_cls,g_fm,g_gan,g_l1,g_perc,g_style,g_total,sec,val_FID,val_LPIPS,val_PSNR,val_SSIM,val_g_l1,val_g_perc,val_g_total
1.5043968113914001,95,0.005548433664427922,0.0,4.049786116697092,0.13651570179952985,13.189794059348317,0.0,35.89555074050363,125.4,,,,,,,
1.50737597813121,96,0.0008600397711306547,0.0,4.039730544902582,0.13461687742213232,13.148050184270977,0.0,35.72136617339818,113.3,93.5875473022461,0.42838892723988586,16.64056968688965,0.5361421704292297,0.20410951841994807,10.289584478491834,28.743549693781592
1.5038194324062988,97,0.000713977394048619,0.0,4.036834157146184,0.13462298414546303,13.156563281485465,0.0,35.735594112261204,113.5,,,,,,,
1.506068793545782,98,0.0006460401732309729,0.0,4.046509857462571,0.13467065547386894,13.14335088656012,0.0,35.72068391859004,113.1,95.6853256225586,0.4270532266324653,16.64486312866211,0.5347246527671814,0.20268844368757746,10.373800331258519,28.855138410020135
1.5084210636868942,99,0.00047795149802634147,0.0,4.0262563033441525,0.1341761825276555,13.129575680842441,0.0,35.65293296670492,113.3,,,,,,,
1.5073653153613604,100,0.011196698564871222,0.0,4.041949178792734,0.13437871699246157,13.1408056389969,0.0,35.709905964083376,113.4,97.72838592529297,0.43409723231750846,16.601106643676758,0.535844087600708,0.20246611695339267,10.272856957990285,28.644358594116277
1.510587610765896,101,0.0006559345442636878,0.0,4.0133924341834755,0.13294018365739457,13.11479279214302,0.0,35.561241280716075,113.3,,,,,,,
1.5085118853412898,102,0.0008854895368614028,0.0,4.01052676550055,0.1325501862715567,13.111060351397084,0.0,35.53554043094669,113.2,95.64643096923828,0.4275163078086664,16.595035552978516,0.5303701758384705,0.20297050846820813,10.424830371817501,28.968481082363326
1.5097031642114167,103,0.006361297991093809,0.0,3.9949472936908754,0.13203959106014365,13.090515415752883,0.0,35.46392307450286,113.1,,,,,,,
1.5140092602345796,104,0.00032023378375884706,0.0,3.986994729632825,0.131357120399454,13.08846806319414,0.0,35.418535920371,112.9,92.74092102050781,0.4244924211901341,16.69877815246582,0.5234199166297913,0.20219524561637495,10.468638644901558,29.025087114458117
1.5087811817637586,105,0.00025236426926819627,0.0,3.961163945430148,0.13088251095660755,13.07565853131556,0.0,35.348033765775966,113.6,,,,,,,
1.5123209916384874,106,0.00025977627827530414,0.0,3.9640657835829574,0.1302152135351722,13.059762180379007,0.0,35.292458426635875,112.9,92.69381713867188,0.42685771364663105,16.679061889648438,0.5277107357978821,0.20213449496200245,10.409110212205263,28.903600222890624
1.512630829505161,107,0.00475149009113027,0.0,3.9595089370170524,0.13028996580371024,13.06864552054785,0.0,35.3131501801246,113.2,,,,,,,
1.5138041444320594,108,0.000626645182811581,0.0,3.9391655444571403,0.12922709679181596,13.045943723315686,0.0,35.20076349351258,112.5,94.70064544677734,0.4281997712580144,16.82387351989746,0.5292179584503174,0.20073475263637452,10.463188325456255,28.95576675636749
1.514872509953195,109,0.00018129724415793884,0.0,3.928021326529241,0.12856116333762102,13.028493760961346,0.0,35.12763670482467,112.3,,,,,,,
1.5159385115963169,110,0.0001676171622445098,0.0,3.910647855659502,0.12814463979968455,13.013216505008462,0.0,35.06303407027658,112.6,94.29369354248047,0.41508264075508594,16.683618545532227,0.5211966633796692,0.20322761657605062,10.593744809178611,29.316594281399247
1.517397713344709,111,0.0007225695371100333,0.0,3.90484033933783,0.12803255856465712,13.012762329747192,0.0,35.05238995509865,112.2,,,,,,,
1.5145898700024174,112,0.0002381585258166347,0.0,3.914021277849653,0.12753603277744446,13.004592965134478,0.0,35.02488668619004,112.4,89.52434539794922,0.4174838451065213,16.67906379699707,0.523219883441925,0.2010245901738762,10.644742726273112,29.330469059501272
1.5183485698910941,113,0.00012487847259086846,0.0,3.8901161933894706,0.12679070132924655,12.986437245280342,0.0,34.9347436617961,112.7,,,,,,,
1.5195511696876678,114,0.0001101531912531473,0.0,3.8737930091081467,0.12639843003280396,12.969724001610174,0.0,34.86928836856268,112.5,95.14120483398438,0.42514977994818703,16.587255477905273,0.5207529664039612,0.20412932408886025,10.59140712588128,29.34798721531697
1.5199046882644165,115,9.338504972711074e-05,0.0,3.8700811063821337,0.1258801110336079,12.964071744838646,0.0,34.8335225181242,112.9,,,,,,,
1.5204383932647452,116,8.887230558732969e-05,0.0,3.8545134977429316,0.1255318535145669,12.946933665106782,0.0,34.76974385818549,112.3,90.82364654541016,0.42140932868491954,16.64739227294922,0.5234534740447998,0.20348678078411198,10.627227099066616,29.39392542949771
1.5198688174770996,117,7.28308017143106e-05,0.0,3.846518699046785,0.1252030841346863,12.946662186521344,0.0,34.74803926459456,112.4,,,,,,,
1.5222566929538692,118,9.285379201173782e-05,0.0,3.821016570371864,0.12483906283546074,12.937266037527438,0.0,34.689204059870896,113.1,89.58938598632812,0.42155478670752755,16.609272003173828,0.51878821849823,0.20389039243673426,10.70102346730239,29.55766263207415
1.5221740118170206,119,5.8158284333427396e-05,0.0,3.8125643967527205,0.12445622492186,12.92315770356001,0.0,34.637186890154815,112.6,,,,,,,
1.5246994616711034,120,4.3193735511957015e-05,0.0,3.8156721449531283,0.12400834998363151,12.911989435685419,0.0,34.6000282384653,113.0,93.78119659423828,0.42493572930550866,16.650177001953125,0.5250163674354553,0.2032073332815146,10.53822453843014,29.204742408120865
1.5247183860139508,121,6.065018211318328e-05,0.0,3.7981717491571882,0.12357897917220814,12.902044999388467,0.0,34.54548157421888,112.7,,,,,,,
1.5227722298782485,122,4.115613358738148e-05,0.0,3.7960928623127725,0.12322061246804959,12.887328131536467,0.0,34.49961479364243,112.9,92.2479019165039,0.4226151673794799,16.71139907836914,0.5256268978118896,0.20153050292823269,10.594562864692788,29.250345846514882
1.5255956080107562,123,3.310600378080807e-05,0.0,3.7728449335667937,0.122842869325747,12.877238406016764,0.0,34.441069562878226,112.3,,,,,,,
1.5270325871167985,124,2.9021379562605798e-05,0.0,3.7683224026608255,0.12248325577846407,12.865029841397716,0.0,34.39774125656196,112.6,91.45838165283203,0.42147283197757796,16.679887771606445,0.5302915573120117,0.20288201577724485,10.44956303872493,29.014406708539653
1.5266535287409757,125,2.7713629590199057e-05,0.0,3.752341748338885,0.12210525060484631,12.848419688444222,0.0,34.333418755404715,112.8,,,,,,,
1.5280795581309141,126,2.4562371911200804e-05,0.0,3.7429857565238414,0.12181752683611306,12.845108278029787,0.0,34.30592779775636,112.8,91.54186248779297,0.4258401773779821,16.697038650512695,0.5302596688270569,0.20159966988258887,10.507921510168172,29.079829815639897
1.5274705325080231,127,1.8221062434985574e-05,0.0,3.7311175159648458,0.12150499002958558,12.83096116359255,0.0,34.253257517266064,113.6,,,,,,,
1.5287656475484899,128,2.0403513866188253e-05,0.0,3.721692153574091,0.12119528924865006,12.817223052535438,0.0,34.20397015166493,115.5,90.88362884521484,0.41939061547949585,16.631784439086914,0.5204920172691345,0.2038812952547586,10.723326037106567,29.601903884403477
1.530447960031771,129,1.933468522223751e-05,0.0,3.7058769973505914,0.12090521143436168,12.813415064220935,0.0,34.16893478832414,112.4,,,,,,,
1.529045857291306,130,1.822456519688125e-05,0.0,3.696396784708563,0.12058694689509879,12.798290436246754,0.0,34.116473735961236,112.7,92.85760498046875,0.4216360740936074,16.667030334472656,0.5284824967384338,0.203462758568888,10.474131843924958,29.086774030605437
1.5316333154925204,131,1.4814078412224761e-05,0.0,3.6868831146079883,0.12031101878007165,12.790353125175544,0.0,34.080044864553265,112.6,,,,,,,
1.5307001768224007,132,1.2797113936559289e-05,0.0,3.673834993775967,0.1199802696721348,12.777321174081449,0.0,34.02770084828402,113.1,89.84839630126953,0.4203746757170465,16.72146224975586,0.5250124931335449,0.2030665507928573,10.660745098377461,29.444152228469214
1.5339955136311794,133,1.1373064027423352e-05,0.0,3.664848466890048,0.11979927308857441,12.773086443411566,0.0,34.003003489654674,113.3,,,,,,,
1.5348675802218175,134,9.52297937026066e-06,0.0,3.6539213926391265,0.11948851889938908,12.762525957242577,0.0,33.95852342960054,112.7,90.2876205444336,0.4183203634991298,16.683359146118164,0.5273634791374207,0.20308382773513428,10.614182160063727,29.351717429532826
1.5338792777166956,135,1.0025802900833367e-05,0.0,3.6368097127538865,0.11925735083136675,12.752820095657247,0.0,33.91275382041931,113.3,,,,,,,
1.5360990128422205,136,1.1045947275330535e-05,0.0,3.6322499133844293,0.119034841294046,12.74242600086516,0.0,33.87850648112002,112.9,88.66417694091797,0.42155642415767247,16.684432983398438,0.5270780920982361,0.20310070784434847,10.614709331725571,29.353446977225083
1.5356527212183033,137,7.841818496189286e-06,0.0,3.6231183259360558,0.11877940267126645,12.736700518996315,0.0,33.84770319736109,112.8,,,,,,,
1.5358772967505243,138,9.02137562500692e-06,0.0,3.6069492824309695,0.11853051458411248,12.72464261276532,0.0,33.79746393397846,112.8,91.08736419677734,0.421754821229075,16.67102813720703,0.5271486639976501,0.2028856508553347,10.62553094519114,29.366487924595667
1.5362754569644421,139,8.411746702890481e-06,0.0,3.603628644373565,0.11832055348111728,12.714684627752389,0.0,33.76582829931141,112.9,,,,,,,
1.535541552357969,140,6.701681861835244e-06,0.0,3.594215469022768,0.11809579294537549,12.707821044246707,0.0,33.7336958235344,112.9,88.44055938720703,0.41923682465457324,16.64740562438965,0.5236209034919739,0.20350223007149806,10.724488658734586,29.589066520329094
1.537366109084239,141,6.445815407596858e-06,0.0,3.5836583130655035,0.11793207696976915,12.701035323396193,0.0,33.70301838891696,113.3,,,,,,,
1.5393244545016669,142,6.97984236531553e-06,0.0,3.5758640344164014,0.11778742717826261,12.696010961469296,0.0,33.67938978271147,113.0,89.79975891113281,0.4199196555406115,16.68840217590332,0.5269625186920166,0.20316385066982326,10.68356763269745,29.49368929218783
1.5377236787988022,143,5.850279950990086e-06,0.0,3.567538189149536,0.11756808132724425,12.684987191605357,0.0,33.64024155751794,112.9,,,,,,,
1.5372119796487083,144,5.7808840564921894e-06,0.0,3.5584800995029178,0.11739503059008743,12.6764771373926,0.0,33.6072412317833,112.7,91.20362091064453,0.42007408142005964,16.643924713134766,0.5206121206283569,0.2044123674391895,10.75668166611787,29.68985802980332
1.537127439295296,145,5.5567979548884705e-06,0.0,3.5508225454693347,0.11726366144201134,12.670921750828228,0.0,33.58321787403748,112.7,,,,,,,
1.539109656109219,146,5.483932265665679e-06,0.0,3.5395330087801,0.11716017956161394,12.669504641431622,0.0,33.564954823097295,112.7,89.31842803955078,0.4208259441811972,16.647916793823242,0.5229911804199219,0.20418222709471093,10.724913165900125,29.617115415588685
1.5363886585805269,147,5.23878014193172e-06,0.0,3.538242737803839,0.11699876453793417,12.657281282728752,0.0,33.53276095137132,112.7,,,,,,,
1.5381350798153244,148,4.860226361624963e-06,0.0,3.528614332718132,0.11694273202622359,12.65618575041273,0.0,33.518699806348415,113.4,90.06658172607422,0.4214773943079984,16.655593872070312,0.5234429836273193,0.2040866751621181,10.710716444758875,29.584899896002472
1.5348837590586824,149,5.07816408587768e-06,0.0,3.522407905981604,0.11680904673659696,12.646931610803689,0.0,33.48863791575474,113.4,,,,,,,
1.5381828750920508,150,4.533175543873711e-06,0.0,3.478184069152427,0.11680692539805859,12.647860044926668,0.0,33.44618558461687,113.0,90.32122039794922,0.4205197210408183,16.646297454833984,0.5229469537734985,0.20415960536216501,10.728339719044266,29.623063652575134
